COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,Continent
Colombia,SEP2019,September 2019,2019,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,OCT2019,October 2019,2019,10,October,Hydro,2186.803621,1,27234.432719,25583.740254,0.194141052275561,South America
Argentina,OCT2019,October 2019,2019,10,October,Wind,516.532679,2,4946.89734,922.44785,0.0458569744776248,South America
Argentina,OCT2019,October 2019,2019,10,October,Solar,95.512148,3,791.843581,44.892133,0.0084794211696703,South America
Argentina,OCT2019,October 2019,2019,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,OCT2019,October 2019,2019,10,October,Hydro,30078.64671,1,393898.286431,313242.827984,0.5538544742052861,South America
Brazil,OCT2019,October 2019,2019,10,October,Wind,6116.081083,2,55425.76578,39075.718727,0.1126187260045736,South America
Brazil,OCT2019,October 2019,2019,10,October,Solar,686.684684,3,6588.03321,2771.596638,0.0126442984043959,South America
Brazil,OCT2019,October 2019,2019,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,OCT2019,October 2019,2019,10,October,Hydro,2128.232279,1,22027.318,18004.109476,0.3193019507543374,South America
Chile,OCT2019,October 2019,2019,10,October,Wind,534.921977,2,4889.955963,2872.73297,0.0802551640828048,South America
Chile,OCT2019,October 2019,2019,10,October,Solar,649.446495,3,6300.53,4010.715096,0.0974374530497697,South America
Chile,OCT2019,October 2019,2019,10,October,Geothermal,14.885617,4,202.0,174.205929,0.0022333119336556,South America
Colombia,OCT2019,October 2019,2019,10,October,Hydro,4343.71446,1,52977.54577,48393.589838,0.6482049377213038,South America
Colombia,OCT2019,October 2019,2019,10,October,Wind,2.272432,2,61.626002,32.990144,0.0003391110664847,South America
Colombia,OCT2019,October 2019,2019,10,October,Solar,12.249321,3,133.311999,15.184427,0.0018279448221219,South America
Colombia,OCT2019,October 2019,2019,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,NOV2019,November 2019,2019,11,November,Hydro,2438.179873,1,27234.432719,28676.381991,0.2181910094797305,South America
Argentina,NOV2019,November 2019,2019,11,November,Wind,562.983927,2,4946.89734,1145.627136,0.0503810373932132,South America
Argentina,NOV2019,November 2019,2019,11,November,Solar,108.153848,3,791.843581,68.723639,0.0096786121219192,South America
Argentina,NOV2019,November 2019,2019,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,NOV2019,November 2019,2019,11,November,Hydro,30049.381556,1,393898.286431,346395.156066,0.5761538117747419,South America
Brazil,NOV2019,November 2019,2019,11,November,Wind,5243.506747,2,55425.76578,44295.337784,0.1005367246484115,South America
Brazil,NOV2019,November 2019,2019,11,November,Solar,651.190048,3,6588.03321,3069.380598,0.0124856356077006,South America
Brazil,NOV2019,November 2019,2019,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,NOV2019,November 2019,2019,11,November,Hydro,2149.295959,1,22027.318,20671.765276,0.3211320774751812,South America
Chile,NOV2019,November 2019,2019,11,November,Wind,493.221565,2,4889.955963,3229.436754,0.0736935577256208,South America
Chile,NOV2019,November 2019,2019,11,November,Solar,689.028561,3,6300.53,4559.254313,0.1029496065011978,South America
Chile,NOV2019,November 2019,2019,11,November,Geothermal,17.002782,4,202.0,193.105854,0.0025404312903738,South America
Colombia,NOV2019,November 2019,2019,11,November,Hydro,4326.446322,1,52977.54577,53565.380126,0.6605199464371386,South America
Colombia,NOV2019,November 2019,2019,11,November,Wind,3.373902,2,61.626002,36.631055,0.000515094699544,South America
Colombia,NOV2019,November 2019,2019,11,November,Solar,13.17919,3,133.311999,15.912079,0.0020120711607166,South America
Colombia,NOV2019,November 2019,2019,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,DEC2019,December 2019,2019,12,December,Hydro,2381.302239,1,27234.432719,31865.777588,0.202820337305819,South America
Argentina,DEC2019,December 2019,2019,12,December,Wind,598.393772,2,4946.89734,1402.536471,0.050966410181392,South America
Argentina,DEC2019,December 2019,2019,12,December,Solar,117.330123,3,791.843581,107.512407,0.0099932443405363,South America
Argentina,DEC2019,December 2019,2019,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,DEC2019,December 2019,2019,12,December,Hydro,32946.655052,1,393898.286431,383925.867265,0.6217168174714591,South America
Brazil,DEC2019,December 2019,2019,12,December,Wind,5147.951948,2,55425.76578,48116.275696,0.0971439527489231,South America
Brazil,DEC2019,December 2019,2019,12,December,Solar,674.080825,3,6588.03321,3441.059096,0.0127201800782533,South America
Brazil,DEC2019,December 2019,2019,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,DEC2019,December 2019,2019,12,December,Hydro,1953.384275,1,22027.318,22899.124005,0.27947618193939,South America
Chile,DEC2019,December 2019,2019,12,December,Wind,503.726,2,4889.955963,3582.857999,0.0720694955034391,South America
Chile,DEC2019,December 2019,2019,12,December,Solar,712.535775,3,6300.53,5121.810998,0.1019444972711394,South America
Chile,DEC2019,December 2019,2019,12,December,Geothermal,16.554941,4,202.0,214.1,0.0023685619681318,South America
Colombia,DEC2019,December 2019,2019,12,December,Hydro,3824.172245,1,52977.54577,58188.131696,0.6034404004641721,South America
Colombia,DEC2019,December 2019,2019,12,December,Wind,4.587003,2,61.626002,42.286,0.0007238123049685,South America
Colombia,DEC2019,December 2019,2019,12,December,Solar,12.070731,3,133.311999,20.39,0.0019047172255535,South America
Colombia,DEC2019,December 2019,2019,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,JAN2020,January 2020,2020,1,January,Hydro,2392.709251,1,23613.863132,2694.068442,0.1919921682705384,South America
Argentina,JAN2020,January 2020,2020,1,January,Wind,676.706644,2,9318.209669,285.611188,0.0542992742684219,South America
Argentina,JAN2020,January 2020,2020,1,January,Solar,105.912517,3,1331.154,40.110495,0.008498472506562,South America
Argentina,JAN2020,January 2020,2020,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JAN2020,January 2020,2020,1,January,Hydro,36956.190695,1,392363.94384,41203.369295,0.6905355150062875,South America
Brazil,JAN2020,January 2020,2020,1,January,Wind,2797.063407,2,56480.199931,4233.899952,0.0522638178863847,South America
Brazil,JAN2020,January 2020,2020,1,January,Solar,788.646055,3,10642.309919,451.874016,0.0147360455584179,South America
Brazil,JAN2020,January 2020,2020,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JAN2020,January 2020,2020,1,January,Hydro,2132.377554,1,21934.483377,2233.129531,0.292228129346009,South America
Chile,JAN2020,January 2020,2020,1,January,Wind,406.781534,2,5545.814671,327.336219,0.0557466976288196,South America
Chile,JAN2020,January 2020,2020,1,January,Solar,677.480177,3,7529.960558,583.651661,0.092844142174699,South America
Chile,JAN2020,January 2020,2020,1,January,Geothermal,18.389438,4,243.771929,17.919048,0.0025201498938983,South America
Colombia,JAN2020,January 2020,2020,1,January,Hydro,3915.653461,1,48444.466998,3920.370278,0.5936181064818349,South America
Colombia,JAN2020,January 2020,2020,1,January,Wind,0.510601,2,9.807001,6.363735,7.740776904969613e-05,South America
Colombia,JAN2020,January 2020,2020,1,January,Solar,15.889734,3,194.636999,4.123789,0.0024089041340167,South America
Colombia,JAN2020,January 2020,2020,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,FEB2020,February 2020,2020,2,February,Hydro,1953.247404,1,23613.863132,4676.781704,0.1721150314699278,South America
Argentina,FEB2020,February 2020,2020,2,February,Wind,643.775712,2,9318.209669,516.273669,0.0567278250074946,South America
Argentina,FEB2020,February 2020,2020,2,February,Solar,83.617872,3,1331.154,83.558376,0.007368187276868,South America
Argentina,FEB2020,February 2020,2020,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,FEB2020,February 2020,2020,2,February,Hydro,37240.540147,1,392363.94384,77078.880423,0.7560117693786155,South America
Brazil,FEB2020,February 2020,2020,2,February,Wind,2787.257755,2,56480.199931,6499.973487,0.0565834882833075,South America
Brazil,FEB2020,February 2020,2020,2,February,Solar,772.348726,3,10642.309919,891.461428,0.0156792765254135,South America
Brazil,FEB2020,February 2020,2020,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,FEB2020,February 2020,2020,2,February,Hydro,1702.522248,1,21934.483377,3923.44704,0.2485093769981211,South America
Chile,FEB2020,February 2020,2020,2,February,Wind,391.426335,2,5545.814671,579.665225,0.0571347098493292,South America
Chile,FEB2020,February 2020,2020,2,February,Solar,632.707591,3,7529.960558,1088.325488,0.0923534300042768,South America
Chile,FEB2020,February 2020,2020,2,February,Geothermal,19.495341,4,243.771929,33.941506,0.0028456456601182,South America
Colombia,FEB2020,February 2020,2020,2,February,Hydro,3457.158838,1,48444.466998,7537.458413,0.5358705340669827,South America
Colombia,FEB2020,February 2020,2020,2,February,Wind,0.0,2,9.807001,13.056755,0.0,South America
Colombia,FEB2020,February 2020,2020,2,February,Solar,15.637515,3,194.636999,10.353135,0.0024238641923025,South America
Colombia,FEB2020,February 2020,2020,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,MAR2020,March 2020,2020,3,March,Hydro,1853.724134,1,23613.863132,6831.264436,0.1527705001472168,South America
Argentina,MAR2020,March 2020,2020,3,March,Wind,658.117344,2,9318.209669,821.952377,0.0542372589072835,South America
Argentina,MAR2020,March 2020,2020,3,March,Solar,97.602502,3,1331.154,133.907644,0.0080436904136242,South America
Argentina,MAR2020,March 2020,2020,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAR2020,March 2020,2020,3,March,Hydro,39386.75261,1,392363.94384,115439.82678,0.7784184556353099,South America
Brazil,MAR2020,March 2020,2020,3,March,Wind,2249.830341,2,56480.199931,9077.39283,0.0444644288607342,South America
Brazil,MAR2020,March 2020,2020,3,March,Solar,836.129375,3,10642.309919,1380.195259,0.0165248083091158,South America
Brazil,MAR2020,March 2020,2020,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAR2020,March 2020,2020,3,March,Hydro,1362.829536,1,21934.483377,5467.863304,0.1939891323713255,South America
Chile,MAR2020,March 2020,2020,3,March,Wind,344.721882,2,5545.814671,911.609151,0.0490687184509262,South America
Chile,MAR2020,March 2020,2020,3,March,Solar,610.562772,3,7529.960558,1639.687705,0.0869092863559066,South America
Chile,MAR2020,March 2020,2020,3,March,Geothermal,23.786083,4,243.771929,50.250292,0.0033857804529431,South America
Colombia,MAR2020,March 2020,2020,3,March,Hydro,3683.937349,1,48444.466998,11709.551586,0.5643928620033706,South America
Colombia,MAR2020,March 2020,2020,3,March,Wind,0.0,2,9.807001,19.388364,0.0,South America
Colombia,MAR2020,March 2020,2020,3,March,Solar,16.271686,3,194.636999,22.338264,0.0024928826310396,South America
Colombia,MAR2020,March 2020,2020,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,APR2020,April 2020,2020,4,April,Hydro,1378.276247,1,23613.863132,8770.388043,0.1443141532834364,South America
Argentina,APR2020,April 2020,2020,4,April,Wind,606.376957,2,9318.209669,1149.300138,0.0634914642913684,South America
Argentina,APR2020,April 2020,2020,4,April,Solar,79.317867,3,1331.154,183.884444,0.0083050773321157,South America
Argentina,APR2020,April 2020,2020,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,APR2020,April 2020,2020,4,April,Hydro,31326.716162,1,392363.94384,152173.517659,0.7001502007748464,South America
Brazil,APR2020,April 2020,2020,4,April,Wind,3085.602934,2,56480.199931,11693.100654,0.0689630378932647,South America
Brazil,APR2020,April 2020,2020,4,April,Solar,870.142363,3,10642.309919,1849.816593,0.0194476288866867,South America
Brazil,APR2020,April 2020,2020,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,APR2020,April 2020,2020,4,April,Hydro,1003.662366,1,21934.483377,6815.996974,0.1498686066083082,South America
Chile,APR2020,April 2020,2020,4,April,Wind,347.5445,2,5545.814671,1191.090252,0.0518959479939105,South America
Chile,APR2020,April 2020,2020,4,April,Solar,536.067615,3,7529.960558,2078.051774,0.0800465467566301,South America
Chile,APR2020,April 2020,2020,4,April,Geothermal,24.535501,4,243.771929,66.844494,0.003663683597066,South America
Colombia,APR2020,April 2020,2020,4,April,Hydro,3367.440063,1,48444.466998,16188.227452,0.5903424342650647,South America
Colombia,APR2020,April 2020,2020,4,April,Wind,0.0,2,9.807001,26.221751,0.0,South America
Colombia,APR2020,April 2020,2020,4,April,Solar,15.030507,3,194.636999,35.031633,0.0026349826350622,South America
Colombia,APR2020,April 2020,2020,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,MAY2020,May 2020,2020,5,May,Hydro,1620.622183,1,23613.863132,10942.387975,0.1567135110700641,South America
Argentina,MAY2020,May 2020,2020,5,May,Wind,721.971268,2,9318.209669,1477.437105,0.0698143302534236,South America
Argentina,MAY2020,May 2020,2020,5,May,Solar,71.92448,3,1331.154,225.663343,0.006955068189813,South America
Argentina,MAY2020,May 2020,2020,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAY2020,May 2020,2020,5,May,Hydro,30497.620089,1,392363.94384,187873.112723,0.6580822643121303,South America
Brazil,MAY2020,May 2020,2020,5,May,Wind,3832.905804,2,56480.199931,15574.343542,0.0827070218276213,South America
Brazil,MAY2020,May 2020,2020,5,May,Solar,874.689984,3,10642.309919,2337.185245,0.0188741929226627,South America
Brazil,MAY2020,May 2020,2020,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAY2020,May 2020,2020,5,May,Hydro,1195.479017,1,21934.483377,8324.119641,0.1799581454744865,South America
Chile,MAY2020,May 2020,2020,5,May,Wind,336.351276,2,5545.814671,1537.429232,0.0506317141465454,South America
Chile,MAY2020,May 2020,2020,5,May,Solar,452.778857,3,7529.960558,2448.79752,0.0681578198003434,South America
Chile,MAY2020,May 2020,2020,5,May,Geothermal,25.212817,4,243.771929,88.977221,0.0037953420553491,South America
Colombia,MAY2020,May 2020,2020,5,May,Hydro,3297.203198,1,48444.466998,20998.512642,0.5438103810763433,South America
Colombia,MAY2020,May 2020,2020,5,May,Wind,0.0,2,9.807001,32.402993,0.0,South America
Colombia,MAY2020,May 2020,2020,5,May,Solar,15.357394,3,194.636999,45.453783,0.0025329073708727,South America
Colombia,MAY2020,May 2020,2020,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,JUN2020,June 2020,2020,6,June,Hydro,2170.265171,1,23613.863132,13024.699694,0.190189576623981,South America
Argentina,JUN2020,June 2020,2020,6,June,Wind,724.014599,2,9318.209669,1883.431344,0.063448481730895,South America
Argentina,JUN2020,June 2020,2020,6,June,Solar,59.520738,3,1331.154,266.138777,0.0052160556745933,South America
Argentina,JUN2020,June 2020,2020,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUN2020,June 2020,2020,6,June,Hydro,29289.585451,1,392363.94384,218556.20236,0.6279619000185248,South America
Brazil,JUN2020,June 2020,2020,6,June,Wind,4961.890262,2,56480.199931,20761.425159,0.106381773201319,South America
Brazil,JUN2020,June 2020,2020,6,June,Solar,879.406753,3,10642.309919,2830.01461,0.0188542762555264,South America
Brazil,JUN2020,June 2020,2020,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUN2020,June 2020,2020,6,June,Hydro,1306.066316,1,21934.483377,10070.738831,0.1913281440681189,South America
Chile,JUN2020,June 2020,2020,6,June,Wind,470.674623,2,5545.814671,1984.53393,0.0689500226560866,South America
Chile,JUN2020,June 2020,2020,6,June,Solar,377.010094,3,7529.960558,2794.732155,0.0552289272729142,South America
Chile,JUN2020,June 2020,2020,6,June,Geothermal,21.497798,4,243.771929,106.793486,0.0031492534050555,South America
Colombia,JUN2020,June 2020,2020,6,June,Hydro,3344.633799,1,48444.466998,25900.488509,0.5598219344968528,South America
Colombia,JUN2020,June 2020,2020,6,June,Wind,0.0,2,9.807001,38.833407,0.0,South America
Colombia,JUN2020,June 2020,2020,6,June,Solar,14.043682,3,194.636999,57.426034,0.0023506194391294,South America
Colombia,JUN2020,June 2020,2020,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,JUL2020,July 2020,2020,7,July,Hydro,2934.98021,1,23613.863132,15355.441937,0.2296080836377938,South America
Argentina,JUL2020,July 2020,2020,7,July,Wind,749.120629,2,9318.209669,2300.722744,0.0586048762619182,South America
Argentina,JUL2020,July 2020,2020,7,July,Solar,66.548389,3,1331.154,319.709384,0.0052061843604296,South America
Argentina,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUL2020,July 2020,2020,7,July,Hydro,31796.666526,1,392363.94384,247085.994764,0.640257317894651,South America
Brazil,JUL2020,July 2020,2020,7,July,Wind,5884.780276,2,56480.199931,25948.506776,0.1184958691449687,South America
Brazil,JUL2020,July 2020,2020,7,July,Solar,952.797092,3,10642.309919,3366.529681,0.0191855114787872,South America
Brazil,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUL2020,July 2020,2020,7,July,Hydro,1969.023141,1,21934.483377,11790.455839,0.29360021512242,South America
Chile,JUL2020,July 2020,2020,7,July,Wind,427.583118,2,5545.814671,2459.438879,0.0637567394783173,South America
Chile,JUL2020,July 2020,2020,7,July,Solar,457.567207,3,7529.960558,3190.981435,0.0682276544195094,South America
Chile,JUL2020,July 2020,2020,7,July,Geothermal,11.783302,4,243.771929,123.830464,0.0017570032215545,South America
Colombia,JUL2020,July 2020,2020,7,July,Hydro,4545.106164,1,48444.466998,31001.802034,0.7098386207034596,South America
Colombia,JUL2020,July 2020,2020,7,July,Wind,0.00547,2,9.807001,45.190117,8.542852719265821e-07,South America
Colombia,JUL2020,July 2020,2020,7,July,Solar,14.537147,3,194.636999,70.128028,0.002270360251907,South America
Colombia,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,AUG2020,August 2020,2020,8,August,Hydro,1967.962889,1,23613.863132,17926.909943,0.1738229159600533,South America
Argentina,AUG2020,August 2020,2020,8,August,Wind,920.925222,2,9318.209669,2744.31246,0.081341934019163,South America
Argentina,AUG2020,August 2020,2020,8,August,Solar,85.835292,3,1331.154,386.090735,0.0075815152974272,South America
Argentina,AUG2020,August 2020,2020,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,AUG2020,August 2020,2020,8,August,Hydro,31137.445764,1,392363.94384,273444.467385,0.6179955007437332,South America
Brazil,AUG2020,August 2020,2020,8,August,Wind,6891.556893,2,56480.199931,32433.366389,0.136779078967277,South America
Brazil,AUG2020,August 2020,2020,8,August,Solar,999.351851,3,10642.309919,3971.303667,0.0198344768629661,South America
Brazil,AUG2020,August 2020,2020,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,AUG2020,August 2020,2020,8,August,Hydro,1809.690955,1,21934.483377,13889.909685,0.2713766237011702,South America
Chile,AUG2020,August 2020,2020,8,August,Wind,600.538698,2,5545.814671,2977.409315,0.0900552460710821,South America
Chile,AUG2020,August 2020,2020,8,August,Solar,559.693266,3,7529.960558,3690.133933,0.083930169632395,South America
Chile,AUG2020,August 2020,2020,8,August,Geothermal,15.983476,4,243.771929,139.066339,0.0023968411511946,South America
Colombia,AUG2020,August 2020,2020,8,August,Hydro,4570.826143,1,48444.466998,35995.466167,0.7006510027036514,South America
Colombia,AUG2020,August 2020,2020,8,August,Wind,1.941069,2,9.807001,48.976134,0.0002975418225542,South America
Colombia,AUG2020,August 2020,2020,8,August,Solar,14.560367,3,194.636999,83.313564,0.0022319238183903,South America
Colombia,AUG2020,August 2020,2020,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,SEP2020,September 2020,2020,9,September,Hydro,1897.796388,1,23613.863132,20228.146986,0.1790286496968074,South America
Argentina,SEP2020,September 2020,2020,9,September,Wind,844.002417,2,9318.209669,3268.986962,0.0796189802087197,South America
Argentina,SEP2020,September 2020,2020,9,September,Solar,124.180699,3,1331.154,470.847462,0.0117145880353396,South America
Argentina,SEP2020,September 2020,2020,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,SEP2020,September 2020,2020,9,September,Hydro,32697.373195,1,392363.94384,300823.603113,0.6292383879928438,South America
Brazil,SEP2020,September 2020,2020,9,September,Wind,6853.592639,2,56480.199931,38918.226002,0.1318926617867714,South America
Brazil,SEP2020,September 2020,2020,9,September,Solar,1039.539299,3,10642.309919,4576.077653,0.0200052165920777,South America
Brazil,SEP2020,September 2020,2020,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,SEP2020,September 2020,2020,9,September,Hydro,1865.728161,1,21934.483377,15796.405487,0.2819958898053055,South America
Chile,SEP2020,September 2020,2020,9,September,Wind,491.259585,2,5545.814671,3358.086421,0.0742515371173947,South America
Chile,SEP2020,September 2020,2020,9,September,Solar,665.671936,3,7529.960558,4249.519169,0.1006131299482167,South America
Chile,SEP2020,September 2020,2020,9,September,Geothermal,18.264353,4,243.771929,153.55666,0.0027605696175977,South America
Colombia,SEP2020,September 2020,2020,9,September,Hydro,4350.056194,1,48444.466998,40483.212743,0.6669931829558986,South America
Colombia,SEP2020,September 2020,2020,9,September,Wind,1.394612,2,9.807001,51.392665,0.000213835558757,South America
Colombia,SEP2020,September 2020,2020,9,September,Solar,16.774181,3,194.636999,95.812757,0.0025719815739622,South America
Colombia,SEP2020,September 2020,2020,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,OCT2020,October 2020,2020,10,October,Hydro,1905.402227,1,23613.863132,22414.950607,0.1733408535095383,South America
Argentina,OCT2020,October 2020,2020,10,October,Wind,901.218337,2,9318.209669,3785.519641,0.0819868653034941,South America
Argentina,OCT2020,October 2020,2020,10,October,Solar,149.81012,3,1331.154,566.35961,0.0136287308250145,South America
Argentina,OCT2020,October 2020,2020,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,OCT2020,October 2020,2020,10,October,Hydro,31850.42676,1,392363.94384,330902.249823,0.5645102775229666,South America
Brazil,OCT2020,October 2020,2020,10,October,Wind,5903.546044,2,56480.199931,45034.307085,0.104633210750362,South America
Brazil,OCT2020,October 2020,2020,10,October,Solar,924.128732,3,10642.309919,5262.762337,0.0163790636432988,South America
Brazil,OCT2020,October 2020,2020,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,OCT2020,October 2020,2020,10,October,Hydro,2405.436419,1,21934.483377,17924.637766,0.3599386437652451,South America
Chile,OCT2020,October 2020,2020,10,October,Wind,650.062292,2,5545.814671,3893.008398,0.0972723859575881,South America
Chile,OCT2020,October 2020,2020,10,October,Solar,790.425693,3,7529.960558,4898.965664,0.1182757314591169,South America
Chile,OCT2020,October 2020,2020,10,October,Geothermal,18.17555,4,243.771929,168.442277,0.002719707228598,South America
Colombia,OCT2020,October 2020,2020,10,October,Hydro,4531.500752,1,48444.466998,44826.927203,0.6684260503748135,South America
Colombia,OCT2020,October 2020,2020,10,October,Wind,1.389169,2,9.807001,53.665097,0.0002049115290477,South America
Colombia,OCT2020,October 2020,2020,10,October,Solar,17.177205,3,194.636999,108.062078,0.0025337502789911,South America
Colombia,OCT2020,October 2020,2020,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,NOV2020,November 2020,2020,11,November,Hydro,1679.812542,1,23613.863132,24853.13048,0.1401758838137287,South America
Argentina,NOV2020,November 2020,2020,11,November,Wind,857.936588,2,9318.209669,4348.503568,0.0715925238514113,South America
Argentina,NOV2020,November 2020,2020,11,November,Solar,192.610894,3,1331.154,674.513458,0.0160728662416442,South America
Argentina,NOV2020,November 2020,2020,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,NOV2020,November 2020,2020,11,November,Hydro,28375.396148,1,392363.94384,360951.631379,0.535350215296829,South America
Brazil,NOV2020,November 2020,2020,11,November,Wind,5374.816072,2,56480.199931,50277.813832,0.1014050667810277,South America
Brazil,NOV2020,November 2020,2020,11,November,Solar,830.078984,3,10642.309919,5913.952385,0.0156608549350277,South America
Brazil,NOV2020,November 2020,2020,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,NOV2020,November 2020,2020,11,November,Hydro,2727.420969,1,21934.483377,20073.933725,0.4001189372196965,South America
Chile,NOV2020,November 2020,2020,11,November,Wind,544.700865,2,5545.814671,4386.229963,0.0799088713050256,South America
Chile,NOV2020,November 2020,2020,11,November,Solar,854.516947,3,7529.960558,5587.994225,0.1253596040200641,South America
Chile,NOV2020,November 2020,2020,11,November,Geothermal,20.63479,4,243.771929,185.445059,0.0030271712135361,South America
Colombia,NOV2020,November 2020,2020,11,November,Hydro,4705.170697,1,48444.466998,49153.373525,0.6963380227300809,South America
Colombia,NOV2020,November 2020,2020,11,November,Wind,1.271657,2,9.807001,57.038999,0.0001881978737849,South America
Colombia,NOV2020,November 2020,2020,11,November,Solar,15.923546,3,194.636999,121.241268,0.0023565926191713,South America
Colombia,NOV2020,November 2020,2020,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,DEC2020,December 2020,2020,12,December,Hydro,1859.064486,1,23613.863132,27234.432719,0.1470072247600362,South America
Argentina,DEC2020,December 2020,2020,12,December,Wind,1014.043952,2,9318.209669,4946.89734,0.0801864530740217,South America
Argentina,DEC2020,December 2020,2020,12,December,Solar,214.27263,3,1331.154,791.843581,0.0169438042174154,South America
Argentina,DEC2020,December 2020,2020,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,DEC2020,December 2020,2020,12,December,Hydro,31809.230293,1,392363.94384,393898.286431,0.5853643378320339,South America
Brazil,DEC2020,December 2020,2020,12,December,Wind,5857.357504,2,56480.199931,55425.76578,0.1077890965984479,South America
Brazil,DEC2020,December 2020,2020,12,December,Solar,875.050705,3,10642.309919,6588.03321,0.0161029824294271,South America
Brazil,DEC2020,December 2020,2020,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,DEC2020,December 2020,2020,12,December,Hydro,2454.246695,1,21934.483377,22027.318,0.346128585657221,South America
Chile,DEC2020,December 2020,2020,12,December,Wind,534.169963,2,5545.814671,4889.955963,0.0753353337178519,South America
Chile,DEC2020,December 2020,2020,12,December,Solar,915.478403,3,7529.960558,6300.53,0.1291122222862447,South America
Chile,DEC2020,December 2020,2020,12,December,Geothermal,26.01348,4,243.771929,202.0,0.0036687465277089,South America
Colombia,DEC2020,December 2020,2020,12,December,Hydro,4675.78034,1,48444.466998,52977.54577,0.6891057300706862,South America
Colombia,DEC2020,December 2020,2020,12,December,Wind,3.294423,2,9.807001,61.626002,0.0004855244689652,South America
Colombia,DEC2020,December 2020,2020,12,December,Solar,23.434035,3,194.636999,133.311999,0.0034536540690397,South America
Colombia,DEC2020,December 2020,2020,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,JAN2021,January 2021,2021,1,January,Hydro,2173.328082,1,24290.748118,2392.709251,0.1576463799492432,South America
Argentina,JAN2021,January 2021,2021,1,January,Wind,1047.159679,2,12810.478919,676.706644,0.075957667869108,South America
Argentina,JAN2021,January 2021,2021,1,January,Solar,193.057953,3,2174.016387,105.912517,0.0140038163878384,South America
Argentina,JAN2021,January 2021,2021,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JAN2021,January 2021,2021,1,January,Hydro,31829.598986,1,341102.693763,36956.190695,0.5915046853673818,South America
Brazil,JAN2021,January 2021,2021,1,January,Wind,5611.718846,2,71499.91231,2797.063407,0.104285259510603,South America
Brazil,JAN2021,January 2021,2021,1,January,Solar,937.321897,3,13702.7912,788.646055,0.0174187018195486,South America
